sale_price,bedrooms,bathrooms,flat_area_sqft,lot_area_sqft,floors,times_visited,overall_grade,house_area_from_basement_sqft,basement_area_sqft,house_age_years,latitude,longitude,living_area_after_renovation_sqft,lot_area_after_renovation_sqft,years_since_renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9,price_per_sqft,house_age_group,renovation_status
1129575.0,4,3.25,3820.0,24166.0,2.0,1,10,3310.0,510,28,47.5263,-122.227,2900.0,18786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,295.7002617801047,Moderate (10-30),Not Renovated
359000.0,4,2.5,1820.0,11325.0,1.0,0,8,1390.0,430,42,47.4574,-122.361,1990.0,10802,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,197.25274725274724,Old (30-60),Not Renovated
784500.0,4,5.0,5820.0,13906.0,2.0,0,10,3750.0,2070,25,47.3814,-122.164,2980.0,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.79381443298968,Moderate (10-30),Not Renovated
265000.0,3,1.0,1070.0,4800.0,1.0,0,6,970.0,100,71,47.5187,-122.377,1120.0,1198,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,247.66355140186917,Very Old (60+),Not Renovated
465000.0,3,2.0,1560.0,8509.0,1.0,0,8,790.0,770,49,47.7261,-122.22,1410.0,7428,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,298.0769230769231,Old (30-60),Not Renovated
415000.0,4,2.25,2520.0,4200.0,1.5,0,7,1510.0,1010,109,47.5814,-122.312,1460.0,4200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,164.68253968253967,Very Old (60+),Not Renovated
274000.0,2,2.0,1700.0,7992.0,1.0,0,7,950.0,750,38,47.3031,-122.385,1700.0,8030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161.1764705882353,Old (30-60),Not Renovated
420000.0,5,3.0,2150.0,6117.0,1.0,0,7,1370.0,780,15,47.538,-122.356,1990.0,6064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195.34883720930233,Moderate (10-30),Not Renovated
618500.0,3,2.0,1800.0,5000.0,1.0,0,7,1080.0,720,76,47.6738,-122.297,1800.0,5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,343.6111111111111,Very Old (60+),Not Renovated
1129575.0,4,3.0,3700.0,20570.0,1.0,0,10,1850.0,1850,42,47.6212,-122.224,3080.0,17595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,305.2905405405405,Old (30-60),Not Renovated
589000.0,3,1.5,1390.0,5040.0,1.0,0,7,1090.0,300,71,47.6611,-122.282,1910.0,4800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,423.7410071942446,Very Old (60+),Not Renovated
230000.0,3,1.75,1720.0,9125.0,1.0,0,7,1140.0,580,37,47.3173,-122.181,1120.0,7506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,133.72093023255815,Old (30-60),Not Renovated
690000.0,4,3.5,2980.0,2147.0,2.5,0,10,2490.0,490,12,47.5463,-121.995,2880.0,2428,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,231.54362416107384,Moderate (10-30),Not Renovated
380000.0,2,2.5,1230.0,987.0,2.0,0,7,1060.0,170,7,47.6007,-122.305,1290.0,1328,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,308.9430894308943,New (0-10),Not Renovated
357500.0,3,1.0,1000.0,4080.0,1.0,0,7,740.0,260,73,47.5351,-122.381,1480.0,4080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,357.5,Very Old (60+),Not Renovated
635000.0,5,1.75,2240.0,4750.0,1.0,0,7,1120.0,1120,98,47.6727,-122.293,1980.0,4750,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,283.48214285714283,Very Old (60+),Not Renovated
934000.0,9,3.0,2820.0,4480.0,2.0,0,7,1880.0,940,100,47.6654,-122.307,2460.0,4400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,331.20567375886526,Very Old (60+),Not Renovated
358500.0,2,1.75,1400.0,865.0,2.0,0,8,1110.0,290,13,47.5478,-121.999,1380.0,1107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,256.07142857142856,Moderate (10-30),Not Renovated
705000.0,4,2.0,2060.0,6000.0,1.0,1,8,1370.0,690,64,47.5237,-122.383,2060.0,6600,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,342.2330097087379,Very Old (60+),Not Renovated
325000.0,3,2.0,1670.0,17071.0,1.0,0,7,1100.0,570,30,47.69,-121.913,1660.0,15593,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,194.61077844311376,Moderate (10-30),Not Renovated
1129575.0,4,3.25,4420.0,7850.0,2.0,4,10,3150.0,1270,17,47.572,-122.102,2760.0,8525,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,255.55995475113122,Moderate (10-30),Not Renovated
905000.0,5,3.5,3500.0,10155.0,2.0,0,10,2570.0,930,22,47.5415,-122.133,2940.0,10753,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,258.57142857142856,Moderate (10-30),Not Renovated
539000.0,5,2.25,2590.0,7245.0,1.0,0,8,1510.0,1080,45,47.6398,-122.111,1930.0,7245,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,208.1081081081081,Old (30-60),Not Renovated
1129575.0,8,4.0,7710.0,11750.0,3.5,0,10,6090.0,1620,114,47.6263,-122.314,4210.0,8325,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146.50778210116732,Very Old (60+),Not Renovated
1129575.0,5,3.75,5020.0,8694.0,2.0,1,10,3970.0,1050,11,47.6146,-122.213,4190.0,11275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,225.01494023904382,Moderate (10-30),Not Renovated
330000.0,4,2.25,2000.0,10679.0,1.0,0,7,1350.0,650,58,47.4238,-122.329,1650.0,8875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,Old (30-60),Not Renovated
529000.0,3,2.0,1530.0,3400.0,1.0,0,7,990.0,540,111,47.6204,-122.296,1880.0,4212,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,345.7516339869281,Very Old (60+),Renovated
403500.0,3,1.0,1830.0,8004.0,1.0,0,8,1200.0,630,58,47.7259,-122.297,1860.0,7971,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,220.49180327868854,Old (30-60),Not Renovated
672600.0,3,2.25,1520.0,5750.0,2.0,0,8,1400.0,120,110,47.5787,-122.388,1420.0,5650,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,442.5,Very Old (60+),Renovated
689800.0,2,1.75,1370.0,3125.0,1.0,0,7,1090.0,280,68,47.6492,-122.391,1730.0,5966,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,503.5036496350365,Very Old (60+),Not Renovated
613000.0,3,1.5,1470.0,4480.0,1.0,0,7,1130.0,340,100,47.6693,-122.291,2120.0,4480,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,417.00680272108843,Very Old (60+),Not Renovated
432100.0,3,1.75,1840.0,7350.0,1.0,0,8,1310.0,530,42,47.7089,-122.23,1860.0,7000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,234.83695652173913,Old (30-60),Not Renovated
359000.0,3,2.0,3085.0,7280.0,1.0,0,7,1560.0,1525,59,47.4956,-122.181,1480.0,7900,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,116.36952998379255,Old (30-60),Not Renovated
490000.0,3,1.0,920.0,4800.0,1.0,0,6,780.0,140,92,47.6937,-122.362,1370.0,4800,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,532.6086956521739,Very Old (60+),Not Renovated
648360.0,4,1.75,2260.0,7005.0,1.0,1,7,1130.0,1130,71,47.6895,-122.207,2330.0,9180,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,286.88495575221236,Very Old (60+),Not Renovated
545000.0,3,2.0,1610.0,8069.0,1.0,0,7,1090.0,520,63,47.5754,-122.15,1510.0,8803,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,338.50931677018633,Very Old (60+),Not Renovated
705640.0,3,2.25,2400.0,12350.0,1.0,0,8,1420.0,980,50,47.6533,-122.192,2615.0,12043,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,294.01666666666665,Old (30-60),Not Renovated
300000.0,3,2.25,1960.0,1585.0,2.0,0,7,1750.0,210,15,47.5414,-122.288,1760.0,1958,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,153.0612244897959,Moderate (10-30),Not Renovated
1129575.0,4,2.75,3190.0,14904.0,1.0,3,9,1940.0,1250,69,47.6178,-122.214,2600.0,11195,25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,354.0987460815047,Very Old (60+),Renovated
1129575.0,4,3.5,3160.0,4200.0,2.0,4,8,2180.0,980,19,47.5963,-122.292,2180.0,5200,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,357.4604430379747,Moderate (10-30),Not Renovated
245000.0,4,1.75,1930.0,7650.0,1.0,0,8,1280.0,650,37,47.3078,-122.386,1860.0,8800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126.94300518134715,Old (30-60),Not Renovated
849000.0,3,1.75,2520.0,4534.0,1.0,0,9,1460.0,1060,64,47.6381,-122.401,1870.0,5023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,336.9047619047619,Very Old (60+),Not Renovated
1129575.0,3,3.5,4110.0,15720.0,1.0,1,10,2230.0,1880,18,47.6996,-122.229,2500.0,15400,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,274.83576642335765,Moderate (10-30),Not Renovated
695000.0,4,3.5,3310.0,21050.0,2.0,0,9,2400.0,910,26,47.5197,-122.041,2260.0,23400,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209.96978851963746,Moderate (10-30),Not Renovated
680000.0,4,2.75,2220.0,5310.0,1.0,0,7,1170.0,1050,67,47.5801,-122.294,1540.0,4200,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,306.3063063063063,Very Old (60+),Not Renovated
465000.0,3,3.25,1510.0,1850.0,2.0,2,8,1230.0,280,17,47.6683,-122.362,1540.0,1840,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,307.94701986754967,Moderate (10-30),Not Renovated
602000.0,4,1.75,2420.0,37800.0,1.0,0,8,1880.0,540,37,47.6688,-122.024,2780.0,35532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,248.7603305785124,Old (30-60),Not Renovated
1100000.0,4,3.0,3320.0,5760.0,2.0,0,9,2120.0,1200,64,47.6474,-122.389,2400.0,6144,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,331.32530120481925,Very Old (60+),Renovated
390000.0,4,2.75,2500.0,12848.0,1.0,1,8,2120.0,380,43,47.3364,-122.321,2370.0,12497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,Old (30-60),Not Renovated
770000.0,4,3.5,3680.0,2242.0,2.5,0,9,2670.0,1010,88,47.6192,-122.307,1350.0,1288,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,209.2391304347826,Very Old (60+),Renovated
410000.0,3,1.0,1230.0,7020.0,1.0,0,7,1090.0,140,94,47.5719,-122.39,1390.0,5850,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,333.3333333333333,Very Old (60+),Not Renovated
562000.0,3,2.0,2510.0,5200.0,1.0,0,8,1470.0,1040,93,47.5631,-122.366,990.0,5400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.90438247011951,Very Old (60+),Not Renovated
580000.0,5,2.0,2700.0,10875.0,1.0,0,7,1540.0,1160,56,47.6163,-122.138,2040.0,7464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,214.8148148148148,Old (30-60),Not Renovated
625000.0,3,1.75,2700.0,18893.0,1.0,0,7,2110.0,590,70,47.3397,-122.048,2260.0,17494,33,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,231.4814814814815,Very Old (60+),Renovated
450000.0,2,1.0,1380.0,4390.0,1.0,0,8,880.0,500,87,47.6947,-122.323,1390.0,5234,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,326.0869565217391,Very Old (60+),Not Renovated
745000.0,4,2.75,2410.0,5650.0,1.5,0,8,2070.0,340,109,47.5651,-122.391,1960.0,5650,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,309.1286307053942,Very Old (60+),Not Renovated
630000.0,4,1.75,1770.0,12278.0,1.0,0,7,1350.0,420,81,47.7004,-122.295,1670.0,9336,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,355.93220338983053,Very Old (60+),Not Renovated
413450.0,3,2.5,1540.0,1614.0,3.0,0,8,1470.0,70,10,47.6961,-122.341,1540.0,1418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,268.47402597402595,New (0-10),Not Renovated
1120000.0,4,3.5,2830.0,4000.0,1.5,0,7,1840.0,990,99,47.5842,-122.292,2340.0,4000,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,395.75971731448766,Very Old (60+),Renovated
839000.0,5,4.0,4280.0,11307.0,2.0,0,10,2710.0,1570,22,47.5503,-122.081,3080.0,11307,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,196.02803738317758,Moderate (10-30),Not Renovated
1129575.0,4,3.25,3890.0,25470.0,2.0,3,10,3030.0,860,95,47.6608,-122.269,4140.0,19281,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,290.379177377892,Very Old (60+),Not Renovated
568000.0,4,2.0,2340.0,50233.0,1.0,0,7,1170.0,1170,52,47.5905,-122.022,2470.0,62290,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,242.73504273504273,Old (30-60),Not Renovated
574000.0,2,2.25,1100.0,1114.0,2.0,0,8,900.0,200,9,47.6199,-122.304,1230.0,1800,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,521.8181818181819,New (0-10),Not Renovated
572000.0,3,2.5,2360.0,9938.0,1.0,0,8,1690.0,670,31,47.5374,-122.053,2280.0,9626,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,242.3728813559322,Old (30-60),Not Renovated
810000.0,4,3.5,3470.0,7396.0,2.0,3,8,2520.0,950,39,47.7146,-122.279,2360.0,10541,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,233.4293948126801,Old (30-60),Not Renovated
651000.0,3,3.0,2260.0,1834.0,2.0,0,8,1660.0,600,16,47.6111,-122.308,2260.0,1834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,288.05309734513276,Moderate (10-30),Not Renovated
768000.0,3,2.5,2660.0,10928.0,2.0,0,9,1830.0,830,30,47.5442,-122.141,2800.0,10025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,288.7218045112782,Moderate (10-30),Not Renovated
476000.0,4,3.0,2890.0,6885.0,1.0,0,7,1590.0,1300,73,47.6763,-122.282,2180.0,6885,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,164.7058823529412,Very Old (60+),Renovated
240000.0,3,2.25,1410.0,7290.0,1.0,0,7,940.0,470,38,47.5396,-122.274,1550.0,7375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,170.2127659574468,Old (30-60),Not Renovated
450000.0,5,2.5,2510.0,10240.0,1.0,0,8,1410.0,1100,34,47.4732,-122.141,2170.0,10500,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,179.28286852589642,Old (30-60),Not Renovated
688000.0,3,1.5,1760.0,4880.0,1.5,3,8,1290.0,470,90,47.5334,-122.388,1840.0,4998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,390.90909090909093,Very Old (60+),Not Renovated
285000.0,4,1.0,1430.0,3600.0,1.0,0,6,980.0,450,71,47.5343,-122.355,1170.0,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3006993006993,Very Old (60+),Not Renovated
1100000.0,3,2.25,1560.0,8570.0,1.0,0,7,1080.0,480,41,47.6155,-122.21,2660.0,9621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,705.1282051282051,Old (30-60),Not Renovated
526000.0,4,2.0,1610.0,8000.0,1.0,0,7,1190.0,420,52,47.6301,-122.118,1560.0,7896,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,326.7080745341615,Old (30-60),Not Renovated
526000.0,3,1.75,1530.0,6125.0,1.0,0,7,1120.0,410,60,47.5687,-122.397,1360.0,6125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,343.7908496732026,Old (30-60),Not Renovated
725000.0,2,1.0,2410.0,5930.0,2.0,0,9,1930.0,480,11,47.5657,-122.395,1540.0,5892,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,300.8298755186722,Moderate (10-30),Not Renovated
283450.0,5,2.75,2770.0,6116.0,1.0,0,7,1490.0,1280,39,47.4847,-122.291,1920.0,6486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.32851985559567,Old (30-60),Not Renovated
863000.0,4,1.75,2800.0,5400.0,1.0,0,9,1400.0,1400,94,47.6803,-122.313,1490.0,5400,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,308.2142857142857,Very Old (60+),Renovated
515000.0,5,3.5,2310.0,5249.0,2.0,0,8,1560.0,750,18,47.5463,-122.272,1900.0,7296,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,222.94372294372295,Moderate (10-30),Not Renovated
568000.0,4,1.75,2790.0,17476.0,1.0,2,7,1450.0,1340,62,47.4556,-122.369,2790.0,16401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,203.584229390681,Very Old (60+),Not Renovated
355000.0,2,1.75,1760.0,4600.0,1.0,0,7,850.0,910,92,47.5654,-122.372,1150.0,4800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,201.70454545454547,Very Old (60+),Not Renovated
640000.0,4,1.75,2100.0,3000.0,1.5,0,7,1500.0,600,107,47.6721,-122.329,1690.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,304.76190476190476,Very Old (60+),Not Renovated
270000.0,4,1.0,1430.0,5909.0,1.0,0,6,1070.0,360,71,47.7623,-122.313,1460.0,8433,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,188.8111888111888,Very Old (60+),Not Renovated
515000.0,4,3.0,1820.0,8261.0,1.0,0,7,1420.0,400,49,47.7197,-122.219,1920.0,7961,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,282.967032967033,Old (30-60),Not Renovated
1050000.0,4,3.25,3680.0,8580.0,1.0,3,10,1840.0,1840,59,47.5266,-122.387,2700.0,9100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285.32608695652175,Old (30-60),Not Renovated
1129575.0,4,3.5,3890.0,3600.0,2.0,0,9,2860.0,1030,13,47.6342,-122.282,2460.0,6050,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,290.379177377892,Moderate (10-30),Not Renovated
1129575.0,4,3.25,2850.0,4800.0,2.5,0,10,2700.0,150,113,47.6292,-122.312,2850.0,4800,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,396.3421052631579,Very Old (60+),Not Renovated
710000.0,4,2.75,2460.0,3600.0,2.0,0,8,1640.0,820,111,47.6093,-122.297,1890.0,3600,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,288.6178861788618,Very Old (60+),Renovated
517000.0,2,1.5,1920.0,3408.0,1.0,0,7,960.0,960,106,47.6118,-122.299,1130.0,3408,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,269.2708333333333,Very Old (60+),Not Renovated
410000.0,3,2.75,1690.0,5763.0,1.0,0,7,1180.0,510,33,47.7336,-122.202,1560.0,7518,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,242.60355029585799,Old (30-60),Not Renovated
480000.0,3,1.75,1680.0,2552.0,1.0,0,7,840.0,840,66,47.6848,-122.391,1220.0,3880,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,285.7142857142857,Very Old (60+),Not Renovated
439950.0,5,1.75,2190.0,7500.0,1.0,0,7,1290.0,900,39,47.7766,-122.355,1790.0,8820,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,200.8904109589041,Old (30-60),Not Renovated
379000.0,4,1.5,1280.0,5460.0,1.5,0,7,1080.0,200,98,47.5348,-122.268,1470.0,5934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,296.09375,Very Old (60+),Not Renovated
247500.0,3,1.0,1660.0,11060.0,1.0,0,7,1110.0,550,56,47.3311,-122.326,1890.0,11060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.09638554216866,Old (30-60),Not Renovated
423000.0,4,1.75,1940.0,6909.0,1.0,0,7,970.0,970,77,47.7108,-122.352,1460.0,6906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,218.04123711340208,Very Old (60+),Not Renovated
550000.0,3,1.75,1520.0,5618.0,1.0,0,7,1170.0,350,65,47.68,-122.284,1550.0,5618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,361.8421052631579,Very Old (60+),Not Renovated
693000.0,3,2.25,2090.0,45535.0,1.0,2,8,1280.0,810,66,47.5538,-122.191,3090.0,12889,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331.57894736842104,Very Old (60+),Not Renovated
465000.0,5,1.75,2000.0,10246.0,1.0,2,7,1200.0,800,65,47.5084,-122.246,2340.0,9030,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232.5,Very Old (60+),Not Renovated
280000.0,3,2.5,1020.0,2217.0,2.0,0,7,720.0,300,14,47.5343,-122.348,1060.0,1524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5098039215686,Moderate (10-30),Not Renovated
440000.0,4,2.75,2420.0,10200.0,1.0,0,8,1220.0,1200,56,47.72,-122.236,2240.0,9750,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,181.8181818181818,Old (30-60),Not Renovated
618000.0,2,1.0,1890.0,4700.0,1.0,0,7,1030.0,860,90,47.6747,-122.391,2150.0,4700,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,326.984126984127,Very Old (60+),Not Renovated
572000.0,3,2.25,1860.0,4000.0,1.5,0,7,1020.0,840,98,47.5539,-122.267,1180.0,4000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,307.5268817204301,Very Old (60+),Not Renovated
725000.0,3,1.5,2500.0,4774.0,1.5,2,7,1450.0,1050,78,47.6567,-122.358,1300.0,4000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,290.0,Very Old (60+),Not Renovated
535000.0,4,1.0,1660.0,10656.0,1.5,0,7,1180.0,480,98,47.5391,-122.385,1120.0,8816,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,322.28915662650604,Very Old (60+),Not Renovated
249000.0,3,2.5,1850.0,7200.0,1.0,0,7,1500.0,350,39,47.3063,-122.384,2140.0,7500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.59459459459458,Old (30-60),Not Renovated
526500.0,3,1.5,1310.0,7236.0,1.0,0,7,1170.0,140,90,47.6944,-122.333,1680.0,8431,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,401.9083969465649,Very Old (60+),Not Renovated
320000.0,3,1.75,1960.0,11931.0,1.0,0,7,980.0,980,64,47.5432,-122.272,1460.0,4498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,163.26530612244898,Very Old (60+),Not Renovated
475000.0,3,2.5,2680.0,87117.0,1.0,0,7,1340.0,1340,29,47.5646,-121.935,2580.0,87117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,177.23880597014926,Moderate (10-30),Not Renovated
1129575.0,2,2.25,2320.0,9300.0,1.5,4,9,1920.0,400,81,47.681,-122.273,2790.0,9300,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,486.88577586206895,Very Old (60+),Not Renovated
262000.0,5,1.0,1870.0,7800.0,1.0,0,7,1580.0,290,56,47.5127,-122.321,1740.0,7808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.10695187165774,Old (30-60),Not Renovated
390000.0,4,1.0,1280.0,4840.0,1.0,0,7,940.0,340,68,47.5477,-122.395,1360.0,4840,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,304.6875,Very Old (60+),Not Renovated
746300.0,3,1.75,2060.0,5721.0,1.0,2,9,1140.0,920,54,47.5268,-122.388,2060.0,8124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,362.28155339805824,Old (30-60),Not Renovated
360000.0,4,2.25,2620.0,8100.0,1.0,0,7,1550.0,1070,54,47.4564,-122.351,1650.0,8100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,137.40458015267177,Old (30-60),Not Renovated
625000.0,4,1.75,2410.0,6770.0,1.0,0,7,1220.0,1190,94,47.6946,-122.336,1440.0,6770,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,259.33609958506224,Very Old (60+),Not Renovated
470000.0,5,2.5,2210.0,9655.0,1.0,0,8,1460.0,750,42,47.7698,-122.222,2080.0,8633,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,212.66968325791856,Old (30-60),Not Renovated
330000.0,4,2.0,1590.0,9100.0,1.0,0,7,1040.0,550,51,47.4465,-122.156,1670.0,9100,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,207.54716981132074,Old (30-60),Renovated
250000.0,3,2.0,1560.0,32137.0,1.0,0,7,910.0,650,42,47.3197,-122.117,1470.0,29150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.25641025641025,Old (30-60),Not Renovated
650000.0,4,2.0,2850.0,4497.0,1.5,1,7,1730.0,1120,108,47.5876,-122.292,2450.0,6000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,228.0701754385965,Very Old (60+),Not Renovated
335000.0,3,1.75,2390.0,30409.0,1.0,0,7,1560.0,830,65,47.4789,-122.296,1750.0,13500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1673640167364,Very Old (60+),Not Renovated
415000.0,5,2.75,2060.0,8906.0,1.0,0,7,1220.0,840,40,47.5358,-122.289,1840.0,8906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,201.45631067961165,Old (30-60),Not Renovated
640000.0,4,2.75,3150.0,7379.0,1.5,0,7,2430.0,720,103,47.6968,-122.3,1990.0,7379,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,203.17460317460316,Very Old (60+),Not Renovated
360000.0,6,1.75,2230.0,10080.0,1.0,0,7,1390.0,840,49,47.7089,-122.201,2110.0,8475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,161.43497757847533,Old (30-60),Not Renovated
692500.0,6,1.75,2230.0,10080.0,1.0,0,7,1390.0,840,49,47.7089,-122.201,2110.0,8475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,310.53811659192826,Old (30-60),Not Renovated
